ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
WP_062110828.1,73,1,73.0,-7.058,-0.0008403771576487061,387,592,86,115,3,1357,744,1236,121,8397.630000000001,-0.08356164383561644,0.1232876712328767,4.3830480575561515,25.669863013698627,0.4246575342465753,0.2054794520547945,0.4520547945205479,15470,15470,94.65753424657534,0.8993150684931506,0.3972602739726027
YP_009031318.1,86,1,86.0,-0.968,-9.493425704626965e-05,465,693,113,136,4,1622,874,1467,155,10195.550000000001,-0.7988372093023256,0.16279069767441862,5.796179008483887,22.019767441860466,0.3372093023255814,0.2558139534883721,0.38372093023255816,24410,24410,62.325581395348834,1.892093023255814,0.27906976744186046
YP_009285322.1,88,1,88.0,-2.801,-0.00027638538048626465,463,690,116,134,3,1605,867,1450,155,10133.42,-0.5465909090909091,0.14772727272727273,5.250467872619628,30.772727272727266,0.29545454545454547,0.3181818181818182,0.3977272727272727,22920,22920,75.22727272727272,1.4813636363636362,0.29545454545454547
YP_009218138.1,97,1,97.0,1.966,0.0001787659511785277,485,750,132,142,8,1763,961,1603,160,10996.640000000001,-0.4474226804123711,0.10309278350515463,8.617827415466309,27.52474226804123,0.36082474226804123,0.30927835051546393,0.29896907216494845,26470,26595,70.41237113402062,1.5557731958762886,0.36082474226804123
YP_007003301.1,85,1,85.0,0.932,9.800375190329175e-05,434,659,109,124,3,1534,838,1391,143,9508.86,-0.15176470588235297,0.1411764705882353,7.831184196472169,22.214117647058824,0.32941176470588235,0.3176470588235294,0.4,22460,22460,83.76470588235294,1.0630588235294118,0.36470588235294116
YP_009215913.1,90,1,90.0,-3.999,-0.00040757047636519295,440,653,111,139,2,1550,837,1400,150,9810.82,-0.43000000000000005,0.13333333333333333,4.5853380203247065,29.047777777777764,0.3,0.34444444444444444,0.3333333333333333,25440,25440,64.0,1.4356666666666666,0.3333333333333333
WP_098634481.1,90,1,90.0,-1.034,-0.00010376171333267773,438,658,118,136,5,1591,858,1439,152,9964.16,-0.48666666666666664,0.1111111111111111,5.768327903747559,23.363333333333326,0.32222222222222224,0.32222222222222224,0.3,26470,26595,64.0,1.4629999999999999,0.34444444444444444
WP_098129059.1,150,1,150.0,-4.958,-0.00029614727801945687,736,1127,193,237,6,2657,1448,2411,246,16740.69,-0.518,0.10666666666666667,4.97343463897705,36.19666666666666,0.33333333333333337,0.2866666666666667,0.32666666666666666,28420,28420,69.6,1.7951333333333332,0.34
WP_063596181.1,90,1,90.0,0.201,1.9852753804123446e-05,459,689,113,135,3,1621,885,1470,151,10123.560000000001,-0.3577777777777778,0.12222222222222223,6.721517753601075,21.638888888888886,0.3333333333333333,0.26666666666666666,0.35555555555555557,26470,26470,76.88888888888889,0.9735555555555554,0.34444444444444444
WP_077735852.1,85,1,85.0,0.098,1.0240430683256165e-05,438,652,106,125,4,1524,829,1378,146,9568.93,-0.17411764705882354,0.15294117647058825,6.548499870300293,24.038823529411765,0.38823529411764707,0.23529411764705882,0.3764705882352941,25440,25440,74.70588235294117,0.8527058823529412,0.4
WP_098198033.1,97,1,97.0,-1.102,-0.00010210926989092284,485,720,122,139,8,1741,939,1575,166,10791.380000000001,-0.12061855670103096,0.13402061855670103,5.750821495056152,24.456701030927828,0.35051546391752575,0.30927835051546393,0.30927835051546393,31970,32095,70.51546391752576,0.825360824742268,0.4020618556701031
WP_098303007.1,85,1,85.0,-3.996,-0.00041660107319605794,431,662,106,131,4,1527,839,1387,140,9590.93,-0.12117647058823533,0.11764705882352941,4.613018608093261,10.691764705882353,0.38823529411764707,0.27058823529411763,0.4,22460,22460,94.11764705882352,1.029764705882353,0.38823529411764707
WP_051428297.1,104,1,104.0,-3.001,-0.00025730546900588,522,782,132,157,6,1879,1015,1701,178,11662.2,-0.3201923076923077,0.125,5.267462730407714,10.711538461538463,0.33653846153846156,0.2692307692307692,0.3557692307692308,29450,29575,72.21153846153845,1.2290384615384615,0.36538461538461536
WP_082406740.1,56,1,56.0,1.932,0.0003024728565054365,284,440,72,86,3,1030,567,936,94,6386.370000000001,-0.5392857142857143,0.125,8.787314796447756,-2.069642857142858,0.4107142857142857,0.23214285714285715,0.33928571428571425,11460,11460,78.39285714285712,1.3969642857142859,0.3392857142857143
OUB70065.1,83,1,83.0,-2.062,-0.0002216091489542348,417,638,104,124,5,1495,819,1359,136,9303.69,-0.19036144578313255,0.10843373493975904,5.068867301940917,22.993975903614462,0.3855421686746988,0.25301204819277107,0.3614457831325301,27500,27500,78.67469879518072,1.0597590361445783,0.39759036144578314
WP_081366920.1,47,1,47.0,5.998,0.001066235289934938,249,379,71,71,3,882,477,796,86,5624.42,-1.1212765957446809,0.14893617021276595,10.214515876770019,7.142553191489363,0.3829787234042553,0.3191489361702128,0.276595744680851,17990,17990,43.61702127659574,2.386170212765957,0.2765957446808511
WP_098015566.1,85,1,85.0,0.031,3.259092605539406e-06,433,649,105,125,5,1524,828,1381,143,9510.87,-0.1588235294117647,0.1411764705882353,6.559981346130371,30.21529411764705,0.3176470588235294,0.2588235294117647,0.38823529411764707,22460,22460,66.47058823529412,0.9188235294117646,0.38823529411764707
WP_070179827.1,85,1,85.0,-3.996,-0.0004208202836219189,425,650,104,132,4,1508,827,1369,139,9494.76,-0.17647058823529413,0.11764705882352941,4.613018608093261,12.770588235294117,0.38823529411764707,0.29411764705882354,0.3764705882352941,22460,22460,87.17647058823529,1.0478823529411765,0.3764705882352941
WP_088114491.1,82,1,82.0,-2.063,-0.00022313195935385832,417,640,104,121,5,1488,816,1353,135,9244.67,-0.14390243902439026,0.10975609756097561,4.953484153747558,31.778048780487794,0.36585365853658536,0.2804878048780488,0.36585365853658536,27500,27500,85.60975609756098,1.0186585365853658,0.4024390243902439
WP_098451245.1,91,1,91.0,2.032,0.00019722621516875364,467,723,119,132,5,1665,914,1518,147,10301.91,-0.22197802197802202,0.10989010989010989,8.78783054351807,33.904395604395596,0.38461538461538464,0.27472527472527475,0.37362637362637363,20970,20970,82.52747252747253,1.147802197802198,0.3956043956043956
WP_098097060.1,86,1,86.0,-0.001,-1.0634236499039197e-07,425,641,107,127,3,1499,817,1359,140,9402.61,-0.28255813953488373,0.12790697674418605,6.161540031433105,28.511627906976738,0.37209302325581395,0.27906976744186046,0.3372093023255814,23950,23950,68.25581395348837,1.0705813953488372,0.38372093023255816
WP_098087799.1,147,1,147.0,-4.859,-0.0002944008104353242,734,1124,186,226,8,2631,1439,2390,241,16503.73,-0.3047619047619048,0.10884353741496598,5.068753623962402,31.491836734693873,0.3537414965986394,0.2653061224489796,0.3333333333333333,25440,25440,76.3265306122449,1.4200680272108843,0.3877551020408163
YP_002300464.1,89,1,89.0,-2.898,-0.00028895163799085884,457,681,109,135,4,1592,866,1439,153,10028.380000000001,-0.05730337078651687,0.14606741573033707,4.902556419372559,35.729213483146054,0.3146067415730337,0.3146067415730337,0.38202247191011235,19480,19480,78.87640449438202,0.9496629213483145,0.4044943820224719
YP_009015370.1,90,1,90.0,0.035,3.398751201701318e-06,471,718,116,132,4,1667,913,1516,151,10296.92,-0.2722222222222222,0.12222222222222222,6.559924507141113,26.35222222222221,0.35555555555555557,0.25555555555555554,0.37777777777777777,24980,24980,84.55555555555556,1.1124444444444446,0.37777777777777777
WP_098132130.1,148,1,148.0,-3.961,-0.00023808665127909214,736,1137,185,234,7,2656,1457,2418,238,16635.82,-0.3736486486486486,0.10135135135135136,5.0550554275512685,35.124999999999986,0.3445945945945946,0.27702702702702703,0.35135135135135137,26930,26930,79.05405405405406,1.5112162162162162,0.36486486486486486
WP_098733365.1,80,1,80.0,-1.798,-0.00019902017431422164,404,623,107,120,3,1443,790,1313,130,9033.28,-0.33,0.08750000000000001,5.543416023254394,14.25125,0.4,0.3,0.325,23490,23490,90.25,1.3981249999999998,0.3875
WP_085108257.1,90,1,90.0,0.728,7.14302534596576e-05,456,677,113,131,9,1652,890,1494,158,10190.78,-0.24444444444444444,0.14444444444444443,7.604454612731935,24.634444444444433,0.32222222222222224,0.3,0.3111111111111111,26470,26720,62.888888888888886,1.0734444444444444,0.4111111111111111
WP_008780338.1,133,1,133.0,2.077,0.00013648992852843223,658,1062,182,214,6,2448,1354,2242,206,15216.26,-0.7112781954887217,0.06766917293233082,8.47419185638428,69.48345864661653,0.41353383458646614,0.21804511278195488,0.2932330827067669,7450,7575,73.30827067669173,2.484436090225564,0.3458646616541353
WP_004295434.1,151,1,151.0,-2.061,-0.0001191982658705464,757,1183,201,241,8,2784,1521,2536,248,17289.54,-0.6251655629139073,0.09271523178807947,5.773386573791503,57.44437086092713,0.3973509933774835,0.23841059602649006,0.304635761589404,17420,17670,74.43708609271523,2.116754966887417,0.3708609271523179
WP_008771352.1,146,1,146.0,-7.956,-0.0004814980908927505,711,1115,191,241,7,2653,1449,2418,235,16522.45,-0.7171232876712329,0.0684931506849315,4.947572898864746,41.40753424657533,0.3904109589041096,0.2465753424657534,0.29452054794520544,8940,9190,74.17808219178082,2.237945205479452,0.3493150684931507
WP_007850559.1,146,1,146.0,-5.125,-0.0003085009622220256,709,1120,190,245,8,2677,1465,2443,234,16611.61,-0.7404109589041096,0.0684931506849315,5.160662269592284,46.0986301369863,0.3835616438356164,0.2191780821917808,0.3150684931506849,8940,9190,71.50684931506848,2.321712328767123,0.3424657534246575
WP_087251733.1,138,1,138.0,-3.733,-0.0002341362204907139,689,1051,187,228,7,2554,1377,2314,240,15942.73,-0.8311594202898551,0.09420289855072464,5.8535863876342775,45.60072463768116,0.3333333333333333,0.2246376811594203,0.3115942028985507,12950,13200,62.2463768115942,2.359710144927536,0.3333333333333333
WP_005832532.1,138,1,138.0,-4.794,-0.00029873197809298827,696,1080,188,231,6,2554,1387,2320,234,16046.85,-0.7956521739130434,0.09420289855072464,5.419734382629394,46.9072463768116,0.34782608695652173,0.2318840579710145,0.32608695652173914,11920,12045,70.0,2.509927536231884,0.32608695652173914
WP_011965780.1,139,1,139.0,-1.023,-6.489226805137336e-05,676,1082,188,229,6,2514,1383,2296,218,15763.61,-0.8669064748201439,0.07194244604316546,5.965388679504395,52.13741007194243,0.43884892086330934,0.2517985611510791,0.2446043165467626,10430,10555,66.83453237410072,2.702661870503597,0.34532374100719426
WP_005821775.1,139,1,139.0,-2.021,-0.00012952197355342026,678,1090,182,225,5,2508,1388,2294,214,15602.550000000001,-0.6179856115107915,0.07194244604316546,5.6051431655883786,53.128776978417264,0.4676258992805755,0.2302158273381295,0.28057553956834536,8940,9065,78.05755395683454,2.222517985611511,0.37410071942446044
WP_004295672.1,140,1,140.0,-4.887,-0.00029909317300095043,708,1123,189,235,6,2624,1440,2397,227,16338.41,-0.7728571428571429,0.07142857142857142,5.328564643859862,53.63000000000001,0.37857142857142856,0.20714285714285713,0.3357142857142857,5960,6085,75.85714285714286,2.568214285714286,0.3357142857142857
WP_004303070.1,130,1,130.0,3.97,0.00026996646839658276,638,1000,170,211,5,2358,1295,2149,209,14704.550000000001,-0.8315384615384614,0.09230769230769231,8.984781455993652,58.46384615384615,0.3615384615384616,0.2923076923076923,0.2692307692307693,7450,7575,62.30769230769231,2.301230769230769,0.3230769230769231
WP_077154088.1,141,1,141.0,-4.887,-0.00030003241602530415,702,1105,189,237,5,2615,1433,2385,230,16287.26,-0.7099290780141844,0.07092198581560284,5.301395606994628,51.49503546099292,0.3475177304964539,0.20567375886524825,0.3333333333333333,4470,4595,76.02836879432624,2.4704255319148936,0.3475177304964539
RHD45794.1,143,1,143.0,-4.691,-0.00028113573803974494,720,1134,196,234,9,2668,1460,2433,235,16684.91,-0.6972027972027972,0.06993006993006994,5.570869255065917,42.612587412587416,0.3916083916083916,0.2027972027972028,0.3076923076923077,7450,7575,77.06293706293707,2.3452447552447553,0.36363636363636365
CUP96776.1,141,1,141.0,-3.861,-0.00023824303628131068,700,1099,189,233,7,2602,1420,2371,231,16205.16,-0.7404255319148937,0.07801418439716312,5.603949546813964,41.40283687943264,0.36879432624113473,0.22695035460992907,0.3191489361702128,12950,13200,70.56737588652483,2.410141843971631,0.3404255319148936
WP_029428011.1,149,1,149.0,2.075,0.0001227582567499293,736,1191,197,240,7,2720,1506,2496,224,16902.16,-0.7731543624161074,0.06711409395973154,8.38251781463623,57.20872483221477,0.4093959731543624,0.2550335570469799,0.30201342281879195,10430,10555,68.72483221476509,2.3885906040268456,0.3221476510067114
WP_060408460.1,141,1,141.0,2.908,0.00018111316084816763,695,1128,186,229,7,2598,1441,2384,214,16055.28,-0.8099290780141845,0.06382978723404255,8.625434684753419,64.21347517730496,0.44680851063829785,0.24113475177304963,0.2695035460992908,8940,9065,72.6950354609929,2.398297872340425,0.3404255319148936
RGQ14668.1,138,1,138.0,-2.798,-0.00017524037618434437,684,1049,191,231,6,2531,1368,2293,238,15965.66,-0.8695652173913043,0.09420289855072464,5.807831001281738,50.64565217391306,0.3333333333333333,0.2318840579710145,0.3188405797101449,11920,12045,64.34782608695652,2.562173913043478,0.32608695652173914
WP_007209803.1,149,1,149.0,2.977,0.0001762145306845316,734,1196,200,238,7,2721,1511,2497,224,16893.2,-0.7053691275167785,0.06711409395973154,8.715690422058106,58.74630872483221,0.4429530201342282,0.2348993288590604,0.28859060402684567,10430,10555,73.42281879194631,2.4067114093959727,0.348993288590604
WP_009120369.1,139,1,139.0,0.911,5.674923441482881e-05,694,1110,190,228,7,2576,1416,2354,222,16052.1,-0.8920863309352518,0.07913669064748202,7.630202674865722,51.84388489208632,0.4244604316546763,0.21582733812949642,0.2949640287769784,14440,14565,64.60431654676259,2.665323741007194,0.3237410071942446
WP_006744285.1,93,1,93.0,-3.004,-0.00027806756004972633,480,735,121,151,5,1734,940,1572,162,10802.15,-0.2903225806451613,0.12903225806451613,5.207213401794433,47.589247311827954,0.3010752688172043,0.24731182795698925,0.41935483870967744,10430,10555,85.05376344086022,1.7229032258064516,0.3870967741935484
WP_007759426.1,166,1,166.0,-2.99,-0.00015860116951123257,839,1299,211,263,7,3038,1662,2769,269,18851.34,-0.5626506024096386,0.10240963855421686,5.550407218933105,54.23253012048192,0.3493975903614458,0.27710843373493976,0.3373493975903614,33920,34045,74.57831325301206,1.7147590361445781,0.3132530120481928
EXZ44471.1,137,1,137.0,-3.898,-0.0002479441877506157,670,1029,183,236,4,2499,1355,2266,233,15720.300000000001,-0.843065693430657,0.08759124087591241,5.378014564514161,43.244525547445235,0.3284671532846715,0.2481751824817518,0.30656934306569344,15930,16055,71.24087591240875,2.528832116788321,0.3284671532846715
WP_005795395.1,160,1,160.0,-8.058,-0.00044960822485098147,791,1223,199,251,10,2883,1576,2623,260,17921.29,-0.30812500000000004,0.09999999999999999,4.819685173034667,33.59249999999999,0.39375,0.24375,0.35,25440,25690,77.5,1.4515625,0.3875
WP_050427985.1,113,1,113.0,2.904,0.00022823962331030765,555,881,149,175,8,2050,1126,1872,178,12722.49,-0.7106194690265486,0.08849557522123894,8.704472923278807,43.766460176991146,0.4778761061946903,0.23893805309734512,0.25663716814159293,11460,11585,57.168141592920364,2.1023008849557523,0.37168141592920356
EIY43470.1,140,1,140.0,-0.795,-4.8811576263943537e-05,701,1081,197,231,6,2590,1404,2348,242,16286.140000000001,-0.9028571428571429,0.09285714285714286,6.431525230407714,45.99499999999998,0.35,0.22142857142857142,0.3,10430,10555,64.78571428571428,2.6027142857142858,0.3357142857142857
EXY76464.1,140,1,140.0,-0.894,-5.4974787848973065e-05,695,1072,198,234,5,2585,1401,2343,242,16261.02,-0.8692857142857143,0.09285714285714286,6.314436912536622,51.282142857142844,0.3142857142857143,0.20714285714285713,0.3214285714285714,10430,10555,65.5,2.7114285714285713,0.32857142857142857
WP_005776180.1,84,1,84.0,-1.831,-0.00018888283693562096,414,655,113,142,4,1552,849,1417,135,9692.86,-0.9535714285714285,0.05952380952380952,5.8922937393188475,57.6988095238095,0.40476190476190477,0.21428571428571427,0.2738095238095238,4470,4595,67.38095238095238,2.592738095238095,0.32142857142857145
WP_032569032.1,133,1,133.0,-0.83,-5.386773588713995e-05,660,1037,187,222,5,2447,1335,2226,221,15407.130000000001,-0.7345864661654136,0.08270676691729323,6.3025007247924805,51.698496240601514,0.2857142857142857,0.22556390977443608,0.3533834586466165,10430,10555,72.55639097744361,2.661654135338346,0.3308270676691729
WP_080546219.1,82,1,82.0,-1.861,-0.0001931734315428028,419,663,113,138,2,1543,848,1408,135,9632.85,-0.7560975609756098,0.07317073170731707,5.678635978698731,46.79634146341461,0.36585365853658536,0.17073170731707318,0.3414634146341463,4470,4470,81.95121951219512,2.5658536585365854,0.35365853658536583
WP_032542129.1,138,1,138.0,-1.696,-0.00010662824026310016,685,1058,192,225,6,2536,1377,2301,235,15904.75,-0.7543478260869566,0.08695652173913043,6.2041124343872065,49.97463768115942,0.3333333333333333,0.2173913043478261,0.32608695652173914,5960,6085,66.44927536231883,2.4357246376811594,0.34782608695652173
WP_025068911.1,142,1,142.0,-3.859,-0.00023797278513875683,699,1094,190,233,7,2603,1420,2370,233,16215.16,-0.7605633802816901,0.07746478873239437,5.622194862365721,60.7556338028169,0.39436619718309857,0.2323943661971831,0.28169014084507044,7450,7700,69.50704225352112,2.3255633802816904,0.34507042253521125
WP_027318076.1,144,1,144.0,-3.887,-0.00023519844225657383,724,1143,193,236,5,2652,1453,2417,235,16525.49,-0.8854166666666666,0.08333333333333334,5.554272270202636,47.08611111111111,0.4513888888888889,0.22916666666666666,0.2777777777777778,7450,7575,67.15277777777779,2.5345138888888887,0.3472222222222222
WP_013547366.1,136,1,136.0,-7.695,-0.00048828125,680,1041,183,231,6,2495,1347,2261,234,15758.380000000001,-0.8125,0.09558823529411764,5.099276161193846,45.205147058823535,0.34558823529411764,0.25,0.3014705882352941,11920,12045,67.42647058823529,2.536691176470588,0.33088235294117646
WP_071146136.1,136,1,136.0,-3.859,-0.0002493146914771072,670,1057,177,222,8,2491,1365,2272,219,15477.45,-0.7051470588235295,0.07352941176470588,5.6198644638061515,48.12867647058823,0.4338235294117647,0.23529411764705882,0.2720588235294118,5960,6210,70.29411764705881,2.16985294117647,0.36764705882352944
